t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha
9.306122448979592,0.0005,0.0,26.582004256857527,0.02528295324063883,0.05279935956931909,99.39321269138391,-1.5197691460505278e-14,1.0632801702743012e-13,2.9455922413345537e-16,1.0113181296255531e-16,2.1119743827727636e-16,4.877055796250993e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
9.795918367346939,0.0005,0.0,24.786467225671917,0.0235716971666818,0.04922563829232637,99.39321269138391,-1.4143417464303257e-14,9.914586890268766e-14,2.746212593634997e-16,9.42867886667272e-17,1.9690255316930547e-16,4.8758797135860874e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
10.285714285714285,0.0005,0.0,23.11548234553797,0.021979598954473944,0.045900764355205764,99.39321269138391,-1.3162365540562143e-14,9.246192938215188e-14,2.5607162444641024e-16,8.791839581789578e-17,1.8360305742082307e-16,4.8747858662421416e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
10.775510204081632,0.0005,0.0,21.56039982744575,0.020498322521358945,0.04280732846170652,99.39321269138391,-1.2249438556433987e-14,8.6241599309783e-14,2.388131923855302e-16,8.199329008543578e-17,1.7122931384682607e-16,4.873768455321284e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
11.26530612244898,0.0005,0.0,20.113171970358827,0.019120120263449083,0.039929150358300254,99.39321269138391,-1.1399895806780705e-14,8.045268788143531e-14,2.2275569302414076e-16,7.648048105379633e-17,1.5971660143320102e-16,4.872822097183944e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
11.755102040816325,0.0005,0.0,18.766311013378427,0.0178377907478691,0.037251190467647965,99.39321269138391,-1.0609327842750073e-14,7.506524405351371e-14,2.0781522005160564e-16,7.13511629914764e-17,1.4900476187059188e-16,4.871941793022062e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
12.244897959183673,0.0005,0.0,17.512850058634726,0.016644639633168357,0.03475946826543674,99.39321269138391,-9.873633163132932e-15,7.005140023453891e-14,1.9391377562982782e-16,6.657855853267343e-17,1.3903787306174696e-16,4.87112290067184e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
12.73469387755102,0.0005,0.0,16.346306628835737,0.01553444336035445,0.03244098644481771,99.39321269138391,-9.188996504151449e-15,6.538522651534295e-14,1.8097884730811601e-16,6.213777344141781e-17,1.2976394577927084e-16,4.870361108469026e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
13.224489795918368,0.0005,0.0,15.260648876716271,0.014501415595264782,0.030283660827961766,99.39321269138391,-8.55186873072104e-15,6.104259550686508e-14,1.6894301700078085e-16,5.800566238105914e-17,1.2113464331184707e-16,4.8696524111504015e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
13.714285714285714,0.0005,0.0,14.25026422567743,0.013540176180420728,0.028276255519463243,99.39321269138391,-7.958948193351138e-15,5.700105690270972e-14,1.5774359920864476e-16,5.416070472168292e-17,1.1310502207785298e-16,4.868993087624429e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
