,t,degradation,Ternary,all_Ternary,Dmax,PROTAC
226,22.694560669456067,25.553161109529242,0.5276996347171005,0.6584698489536824,76.50407702424968,PROTAC 1
227,22.794979079497907,25.39919252600957,0.5245186215697258,0.6545004407246886,76.50407702424968,PROTAC 1
228,22.89539748953975,25.246152357633523,0.5213568064328843,0.6505549898483182,76.50407702424968,PROTAC 1
229,22.99581589958159,25.09403500001053,0.5182140732154689,0.6466333514387659,76.50407702424968,PROTAC 1
230,23.09623430962343,24.94283486366336,0.5150903061384168,0.6427353809998964,76.50407702424968,PROTAC 1
231,23.19665271966527,24.792546441476652,0.511985391129335,0.638860936165603,76.50407702424968,PROTAC 1
232,23.297071129707113,24.643164193562804,0.5088992134417509,0.6350098737288518,76.50407702424968,PROTAC 1
233,23.397489539748953,24.49468267401354,0.50583166027597,0.631182052912262,76.50407702424968,PROTAC 1
234,23.497907949790793,24.347096429703303,0.5027826186865432,0.6273773327568198,76.50407702424968,PROTAC 1
235,23.598326359832637,24.200400054656964,0.49975197670639865,0.6235955735246835,76.50407702424968,PROTAC 1
236,23.698744769874477,24.054588190302898,0.4967396233520105,0.61983663670563,76.50407702424968,PROTAC 1
237,23.799163179916317,23.909655470586046,0.493745447488486,0.6161003836007913,76.50407702424968,PROTAC 1
238,23.89958158995816,23.76559662042517,0.49076933986525306,0.6123866778629881,76.50407702424968,PROTAC 1
239,24.0,23.622406322498364,0.4878111903542441,0.6086953821101772,76.50407702424968,PROTAC 1
240,0.0,100.0,0.0,0.0,100.0,ACBI1
241,0.100418410041841,58.65444182994018,2.2655119899621097,5.9485403617097035,100.0,ACBI1
242,0.200836820083682,32.963639298246775,1.2721043303883481,3.339692827670013,100.0,ACBI1
243,0.301255230125523,18.535252916424323,0.714946524235738,1.8768237897018738,100.0,ACBI1
244,0.401673640167364,10.42543732916277,0.40202195307273314,1.0553115203488015,100.0,ACBI1
245,0.502092050209205,5.864898278277044,0.226125066186692,0.5935658602692798,100.0,ACBI1
246,0.602510460251046,3.299663357146348,0.12720963677969346,0.3339136700880354,100.0,ACBI1
247,0.702928870292887,1.8565254541415819,0.0715698312347769,0.18786280060020044,100.0,ACBI1
248,0.803347280334728,1.0445873555465641,0.04026816768101756,0.10569897161599986,100.0,ACBI1
249,0.9037656903765691,0.5877563068507664,0.02265727419605382,0.059472402330654886,100.0,ACBI1
250,1.00418410041841,0.33071313644359207,0.012748468503228402,0.03346302772729179,100.0,ACBI1
251,1.104602510460251,0.18608490519936116,0.007173243614837257,0.01882879204619213,100.0,ACBI1
252,1.205020920502092,0.10470559331133258,0.004036204069676306,0.010594483854094018,100.0,ACBI1
253,1.3054393305439331,0.05891559410598922,0.0022710820231584025,0.005961278333763869,100.0,ACBI1
254,1.405857740585774,0.03315057875135488,0.0012778894736824452,0.003354283858510604,100.0,ACBI1
255,1.506276150627615,0.018653090066610492,0.0007190395040650764,0.0018873795134953062,100.0,ACBI1
256,1.606694560669456,0.010495737821783127,0.0004045896952888583,0.0010619920940050421,100.0,ACBI1
257,1.707112970711297,0.005905718476964248,0.000227653596816363,0.0005975592478217909,100.0,ACBI1
258,1.8075313807531381,0.00332303390105659,0.00012809627761257804,0.0003362350312094259,100.0,ACBI1
259,1.907949790794979,0.0018698018147175917,7.207709811043192e-05,0.00018919242302729017,100.0,ACBI1
260,2.00836820083682,0.0010520982360201006,4.055626915932619e-05,0.0001064546020642587,100.0,ACBI1
261,2.1087866108786613,0.0005919950697243264,2.282021791444647e-05,5.989991834594108e-05,100.0,ACBI1
262,2.209205020920502,0.0003331021740051315,1.2840417970412068e-05,3.3704322621446446e-05,100.0,ACBI1
263,2.309623430962343,0.00018743049022501126,7.225067894491638e-06,1.8964804700792386e-05,100.0,ACBI1
264,2.410041841004184,0.00010546309814761456,4.065390008999745e-06,1.0671086922067607e-05,100.0,ACBI1
265,2.510460251046025,5.9341978124614046e-05,2.2875137261318006e-06,6.004407386829683e-06,100.0,ACBI1
266,2.6108786610878663,3.339052729736756e-05,1.2871375686229983e-06,3.378558229377524e-06,100.0,ACBI1
267,2.711297071129707,1.878812412828039e-05,7.242443398539776e-07,1.901041298029874e-06,100.0,ACBI1
268,2.811715481171548,1.0571719964514605e-05,4.075185097311759e-07,1.0696797668765088e-06,100.0,ACBI1
269,2.912133891213389,5.948471520971422e-06,2.2930159487387291e-07,6.018849959517791e-07,100.0,ACBI1
270,3.01255230125523,3.347091960549343e-06,1.2902365288901694e-07,3.386692571430917e-07,100.0,ACBI1
271,3.1129707112970713,1.8833383711199174e-06,7.259890057569553e-08,1.905620803710077e-07,100.0,ACBI1
272,3.213389121338912,1.0597154351383092e-06,4.0849895431405164e-08,1.0722532976951579e-07,100.0,ACBI1
273,3.313807531380753,5.962809605848108e-07,2.298542985921942e-08,6.0333576793759e-08,100.0,ACBI1
274,3.414225941422594,3.3551388451212176e-07,1.2933384449618556e-08,3.3948346656335554e-08,100.0,ACBI1
275,3.514644351464435,1.8878746309967933e-07,7.277376372044781e-09,1.910210728386446e-08,100.0,ACBI1
276,3.6150627615062763,1.0622660681057975e-07,4.094821725791113e-09,1.0748341121340758e-08,100.0,ACBI1
277,3.715481171548117,5.977161244587042e-08,2.304075225058645e-09,6.0478790751432e-09,100.0,ACBI1
278,3.815899581589958,3.363226427726745e-08,1.2964559778903486e-09,3.403017847938379e-09,100.0,ACBI1
