,t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
0,6.0,0.1,0.0,0.3509568679628245,0.02921705034810671,0.12795648805525378,99.47713722581815,ACBI1,1.0,95.58497852172911
0,6.0,0.1,0.0,0.3468337722269994,0.028985855402431593,0.12745203765899155,99.49515550669294,ACBI1,1.0,112.55150462432259
0,6.0,0.1,0.0,0.34335823737755433,0.02879082331873913,0.12702552640464548,99.49208597274638,ACBI1,1.0,132.52962326417386
0,6.0,0.1,0.0,0.3404252857469101,0.028626133803814745,0.12666467369297751,99.49846081850025,ACBI1,1.0,156.0538981790582
0,6.0,0.1,0.0,0.3379478578584628,0.028486948083965596,0.12635919960014638,99.50496921680931,ACBI1,1.0,183.75377924629683
0,6.0,0.1,0.0,0.3358535117132351,0.028369231413715206,0.12610048115462869,99.51109347340424,ACBI1,1.0,216.3704449635334
0,6.0,0.1,0.0,0.3340817930741901,0.02826961076715473,0.12588127235629779,99.51665554531829,ACBI1,1.0,254.77663450375516
0,6.0,0.1,0.0,0.332582124801165,0.028185259984089432,0.12569547493321948,99.52146811485628,ACBI1,1.0,300.0
0,6.0,0.1,0.0,99.99998881852066,0.05810441137537653,0.05840913691908772,1.8133092838379383e-05,ACBI1,10.0,0.1
0,6.0,0.1,0.0,99.99998038967912,0.06834749870892903,0.0687696556368813,3.681584497261525e-05,ACBI1,10.0,0.11775020130253673
0,6.0,0.1,0.0,99.99996456333228,0.08038163665242179,0.08096639394640541,6.61204501928303e-05,ACBI1,10.0,0.13865109906787929
0,6.0,0.1,0.0,99.99993463966402,0.09451435352068062,0.09532420034291361,0.00011833715384268473,ACBI1,10.0,0.16326194826060753
0,6.0,0.1,0.0,99.99985345811976,0.11110377804377135,0.1122251311615971,0.00021869530456575248,ACBI1,10.0,0.19224127272730873
0,6.0,0.1,0.0,99.99974109062958,0.1305662256984239,0.1321185374443132,0.00040121331420506223,ACBI1,10.0,0.22636448562296468
0,6.0,0.1,0.0,99.99953029089707,0.1533843101283579,0.15553260677870312,0.0007806462911985612,ACBI1,10.0,0.26654463749849283
0,6.0,0.1,0.0,99.9991326733159,0.18011595774531555,0.18308808125781706,0.0015992419783006362,ACBI1,10.0,0.3138568472155922
0,6.0,0.1,0.0,99.99838060849729,0.2114038098657879,0.21551408909188025,0.0024733666282972244,ACBI1,10.0,0.369567069398155
0,6.0,0.1,0.0,99.99695683907714,0.24798477666001587,0.25366646461016384,0.00523864207835345,ACBI1,10.0,0.4351659681642131
