t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
4.7949790794979075,0.1,0.0,94.5105246368794,2.240885442473409,2.6929609044355027,20.928439825950697,PROTAC 1,8.54,3.2
4.820083682008368,0.1,0.0,94.4623740261422,2.2427958798700267,2.695504155290889,20.928439825950697,PROTAC 1,8.54,3.2
4.845188284518828,0.1,0.0,94.41421024686272,2.2446597918512943,2.6979885100348593,20.928439825950697,PROTAC 1,8.54,3.2
4.870292887029288,0.1,0.0,94.36603553950044,2.246477984603953,2.700414965658316,20.928439825950697,PROTAC 1,8.54,3.2
4.895397489539749,0.1,0.0,94.31785210908173,2.24825125048414,2.7027845026629067,20.928439825950697,PROTAC 1,8.54,3.2
4.920502092050209,0.1,0.0,94.26966212600162,2.249980369676433,2.70509808712434,20.928439825950697,PROTAC 1,8.54,3.2
4.945606694560669,0.1,0.0,94.22146772632284,2.2516661102868776,2.7073566707751726,20.928439825950697,PROTAC 1,8.54,3.2
4.97071129707113,0.1,0.0,94.17327101208033,2.2533092284410334,2.7095611910949984,20.928439825950697,PROTAC 1,8.54,3.2
4.99581589958159,0.1,0.0,94.12507405159411,2.2549104683866745,2.7117125714075554,20.928439825950697,PROTAC 1,8.54,3.2
5.02092050209205,0.1,0.0,94.07687887978791,2.2564705626007884,2.713811720984287,20.928439825950697,PROTAC 1,8.54,3.2
5.04602510460251,0.1,0.0,94.02868749874239,2.257990230318483,2.7158595331440916,20.928439825950697,PROTAC 1,8.54,3.2
5.071129707112971,0.1,0.0,93.98050187846034,2.2594701775269157,2.717856885211322,20.928439825950697,PROTAC 1,8.54,3.2
5.096234309623431,0.1,0.0,93.93232395514649,2.2609111071636887,2.7198046514477188,20.928439825950697,PROTAC 1,8.54,3.2
5.121338912133891,0.1,0.0,93.8841556334147,2.2623137057610774,2.721703686057555,20.928439825950697,PROTAC 1,8.54,3.2
5.146443514644352,0.1,0.0,93.83599878615064,2.2636786486683986,2.7235548297918615,20.928439825950697,PROTAC 1,8.54,3.2
5.171548117154812,0.1,0.0,93.78785525485688,2.2650066001780065,2.725358910081639,20.928439825950697,PROTAC 1,8.54,3.2
